Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.7048212199819219,0.7126581769468601,0.6726006658286279,0.7043476029313531,0.7044387328263304,0.7048212199819219,Train
0.7038917284450625,0.712517656314797,0.6726602491901071,0.7034133369419293,0.7035048730498452,0.7038917284450625,Test
