Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.7055391222991474,0.7131559728885323,0.6724580331276575,0.7052867061500276,0.7052342515419462,0.7055391222991474,Train
0.7044076044300509,0.7131068908704881,0.6725107420722224,0.7041501813019986,0.7040977459044939,0.7044076044300509,Test
