Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.6422992929175241,0.6839995847760801,0.6849619768357659,0.6377846510354053,0.6428110828690923,0.6422992929175241,Train
0.6420811218772918,0.6836779529470016,0.6846780394482994,0.637553485691482,0.6425885112419258,0.6420811218772917,Test
