Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.7083637113692373,0.7950372912373052,0.7810035121184349,0.7078322039825453,0.7079955239388942,0.7083637113692374,Train
0.7077657965437217,0.7941826748794956,0.7801590387594196,0.7072395602684298,0.7073941826799054,0.7077657965437218,Test
