Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.6765992290505856,0.6339614354365809,0.6092926996902137,0.6751359971525867,0.6762419057365936,0.6765992290505856,Train
0.6748818074501216,0.6330912801053726,0.6084460076374472,0.6733975006734442,0.6745073161254788,0.6748818074501217,Test
