Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.6415177673392736,0.6836518869673811,0.684395326513634,0.6369952170824575,0.6420154345092818,0.6415177673392736,Train
0.6421895205661912,0.6841948494259477,0.6848307684402213,0.6377242295910832,0.6426153885354211,0.6421895205661912,Test
