Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.7067377476987055,0.6474271602732947,0.6223200179801044,0.7056694701418551,0.706573453754763,0.7067377476987055,Train
0.6914855622881629,0.6458373883370717,0.6199826908345382,0.6903633398416047,0.6911646690382992,0.6914855622881629,Test
