Accuracy,AreaUnderPR,AreaUnderROC,F1,Precision,Recall,Split
0.6422992929175241,0.6839999337503804,0.6849621211819947,0.6377845622334559,0.6428111428397976,0.6422992929175241,Train
0.642082030642973,0.6836782649631068,0.6846781958460683,0.637554431885401,0.6425894402839998,0.642082030642973,Test
